fid,building_volume,population_density,greenhouse_coverage,road_density,light_pollution,city
2418,1222543.375,1368.6781,0.0,51.19246,189.0,Den Haag
2419,1494110.25,1299.78113,0.0,55.0617,115.0,Den Haag
2420,16365.57324,331.92328,0.0,21.34291,53.0,Den Haag
2421,7599.47852,41.20738,0.0,0.42854,53.0,Den Haag
2422,680.98145,10.67549,0.0,,35.0,Den Haag
2423,0.0,0.0,0.0,,32.0,Den Haag
2424,0.0,0.0,0.0,3.14295,37.0,Den Haag
2425,0.0,0.0,0.0,5.4371,27.0,Den Haag
2426,4420.76953,107.10695,0.0,6.2488,29.0,Den Haag
2427,36426.47266,204.16574,0.0,18.08805,40.0,Den Haag
2428,116250.07813,97.38867,0.0,5.94959,52.0,Den Haag
2429,415257.84375,78.33634,0.0,6.09774,53.0,Den Haag
2430,40033.375,414.97607,0.0,11.22686,53.0,Den Haag
2431,107168.25,85.85509,0.0,43.55001,198.0,Den Haag
2432,212520.54688,272.10272,0.0,39.58334,207.0,Den Haag
2433,248083.26563,584.89569,0.0,40.34025,201.0,Den Haag
2434,192854.42188,588.10236,0.0,46.32957,201.0,Den Haag
2435,22910.8457,275.29132,0.0,0.79925,224.0,Den Haag
2436,434314.03125,192.42787,91.82243,2.48786,544.0,Den Haag
2437,370186.78125,158.3631,91.82243,2.19257,713.0,Den Haag
2438,436440.875,187.9492,1743.60645,4.15528,495.0,Den Haag
2439,523607.0625,287.99548,1743.60645,5.6733,495.0,Den Haag
2440,1816824.0,255.37473,1743.60645,5.95049,245.0,Den Haag
2441,840986.25,187.61726,1743.60645,3.87114,165.0,Den Haag
2442,25228.07617,321.01514,1743.60645,31.25637,180.0,Den Haag
2443,716547.3125,108.15055,0.0,23.31252,184.0,Den Haag
2444,305707.5625,408.72705,0.0,50.8315,184.0,Den Haag
2445,374577.09375,456.69586,0.0,52.37401,215.0,Den Haag
2446,446985.6875,592.50458,0.0,44.82546,235.0,Den Haag
2447,251428.375,313.50186,0.0,34.34883,197.0,Den Haag
2448,1108808.25,1282.18311,0.0,45.60013,191.0,Den Haag
2449,1273664.75,847.11499,0.0,56.59921,191.0,Den Haag
2450,9273015.0,1014.23975,0.0,40.02582,250.0,Den Haag
2451,28548512.0,848.00842,0.0,49.95905,277.0,Den Haag
2452,707916.125,1206.5437,0.0,50.40636,204.0,Den Haag
2453,542874.5,465.87247,0.0,50.44801,117.0,Den Haag
2454,177518.48438,841.25281,0.0,28.77255,64.0,Den Haag
2455,0.0,5.12237,0.0,3.51039,64.0,Den Haag
2456,0.0,0.0,0.0,0.91031,39.0,Den Haag
2457,0.0,0.0,0.0,,33.0,Den Haag
2458,0.0,0.0,0.0,,35.0,Den Haag
2459,0.0,0.0,0.0,23.36306,150.0,Den Haag
2460,0.0,6.02783,0.0,17.87123,148.0,Den Haag
2461,62428.50781,6.02783,0.0,9.91187,126.0,Den Haag
2462,37718.26172,4.37146,0.0,11.1925,168.0,Den Haag
2463,254412.375,92.56612,0.0,31.03184,168.0,Den Haag
2464,374762.78125,178.28337,0.0,40.87516,223.0,Den Haag
2465,253030.14063,25.70197,0.0,45.09185,206.0,Den Haag
2466,0.0,0.0,0.0,17.7247,85.0,Den Haag
2467,65105.37891,252.59836,0.0,14.21038,144.0,Den Haag
2468,229516.1875,149.30939,0.0,35.06852,269.0,Den Haag
2469,500014.84375,236.7972,0.0,22.75231,328.0,Den Haag
2470,516117.3125,135.36758,0.0,38.47882,261.0,Den Haag
2471,91808.94531,91.19322,0.0,40.44357,261.0,Den Haag
2472,0.0,0.0,0.0,22.753,142.0,Den Haag
2473,2201.18311,47.1499,0.0,15.31665,143.0,Den Haag
2474,23903.06836,171.49284,0.0,17.64851,183.0,Den Haag
2475,3817.94043,98.67875,0.0,19.60995,261.0,Den Haag
2476,150836.75,320.63162,0.0,54.08953,261.0,Den Haag
2477,555870.9375,657.95258,0.0,46.06741,296.0,Den Haag
2478,447384.90625,563.146,0.0,44.69105,278.0,Den Haag
2479,328514.5,810.81818,0.0,45.26745,257.0,Den Haag
2480,268985.96875,416.55472,0.0,24.32019,232.0,Den Haag
2481,251172.23438,408.21933,0.0,16.11027,232.0,Den Haag
2482,5032698.0,286.32474,540.03271,14.17019,207.0,Den Haag
2483,1659656.125,97.46207,540.03271,17.52513,201.0,Den Haag
2484,88770.08594,0.0,0.0,13.3416,186.0,Den Haag
2485,108316.67969,147.60764,0.0,16.12423,126.0,Den Haag
2486,51878.27734,279.39496,0.0,10.96323,83.0,Den Haag
2487,0.0,12.65765,0.0,11.47487,83.0,Den Haag
2488,0.0,0.0,0.0,8.73908,69.0,Den Haag
2489,0.0,0.0,0.0,7.0794,76.0,Den Haag
2490,0.0,10.27878,0.0,19.68939,87.0,Den Haag
2491,18913.76563,71.95146,0.0,19.04965,72.0,Den Haag
2492,0.0,0.0,0.0,23.20301,72.0,Den Haag
2493,0.0,0.0,0.0,23.29831,57.0,Den Haag
2494,0.0,0.0,0.0,19.99329,59.0,Den Haag
2495,43377.58984,204.72957,0.0,14.01312,59.0,Den Haag
2496,22053.14453,416.20468,0.0,26.18704,51.0,Den Haag
2497,0.0,422.85501,0.0,9.38388,51.0,Den Haag
2498,0.0,15.3671,0.0,5.54333,38.0,Den Haag
2499,0.0,0.0,0.0,6.66278,35.0,Den Haag
2500,0.0,0.0,0.0,0.48634,33.0,Den Haag
2501,0.0,0.0,0.0,5.24828,33.0,Den Haag
2502,12265.7041,72.52214,0.0,3.14607,50.0,Den Haag
2503,59784.13672,112.57141,0.0,16.39213,48.0,Den Haag
2504,158071.75,314.01364,0.0,39.73266,68.0,Den Haag
2505,414861.0625,352.15109,0.0,32.83234,133.0,Den Haag
2506,1895627.0,653.73022,0.0,53.01883,184.0,Den Haag
2507,1531469.5,458.69852,0.0,53.35355,184.0,Den Haag
2508,1642822.25,291.53226,0.0,42.44345,170.0,Den Haag
2509,1150169.125,492.41772,0.0,47.14254,134.0,Den Haag
2510,231611.20313,145.7323,0.0,22.43562,84.0,Den Haag
2511,0.0,0.0,0.0,3.12024,31.0,Den Haag
2512,0.0,1.12956,0.0,3.40105,31.0,Den Haag
2513,12412.61719,77.20679,0.0,20.22007,34.0,Den Haag
2514,1154309.625,204.13779,0.0,8.81313,39.0,Den Haag
2515,2192869.5,340.28751,0.0,13.54189,41.0,Den Haag
2516,33996.42578,108.06307,0.0,9.39491,37.0,Den Haag
2517,0.0,0.0,0.0,6.2978,33.0,Den Haag
2518,76201.59375,667.96155,0.0,31.00293,92.0,Den Haag
2519,644185.75,134.19688,0.0,31.99801,77.0,Den Haag
2520,235871.98438,340.35562,0.0,52.7382,97.0,Den Haag
2521,207559.71875,436.64459,0.0,45.81472,138.0,Den Haag
2522,562572.75,1076.33313,0.0,58.14483,154.0,Den Haag
2523,409924.09375,375.64218,0.0,49.06301,154.0,Den Haag
2524,337503.09375,221.62114,0.0,35.76251,108.0,Den Haag
2525,547.3949,48.96022,0.0,11.53052,65.0,Den Haag
2526,0.0,0.0,0.0,0.26437,43.0,Den Haag
2527,0.0,0.0,0.0,0.59851,35.0,Den Haag
2528,1914.68433,19.58409,0.0,20.80613,35.0,Den Haag
2529,49146.08203,0.36425,0.0,8.62702,37.0,Den Haag
2530,1913817.0,264.44205,0.0,5.91096,49.0,Den Haag
2531,193073.4375,636.90399,0.0,15.42723,52.0,Den Haag
2532,91.17493,0.0,0.0,8.2527,38.0,Den Haag
2533,0.0,0.0,0.0,8.45334,38.0,Den Haag
2534,134311.09375,114.45353,0.0,36.83374,204.0,Den Haag
2535,102089.75781,205.60823,0.0,24.0616,233.0,Den Haag
2536,117884.27344,211.72083,0.0,21.77354,233.0,Den Haag
2537,311331.84375,405.73825,0.0,25.67859,236.0,Den Haag
2538,162401.59375,254.67873,0.0,30.8856,217.0,Den Haag
2539,68132.54688,195.63751,0.0,12.21222,194.0,Den Haag
2540,197870.5625,57.92352,0.0,9.0923,172.0,Den Haag
2541,128186.53906,60.82026,540.03271,7.66137,172.0,Den Haag
2542,3429760.5,148.11154,540.03271,3.18227,162.0,Den Haag
2543,7818999.0,312.547,540.03271,3.25175,160.0,Den Haag
2544,215408.71875,63.36558,540.03271,6.85647,145.0,Den Haag
2545,11522.14355,50.00351,0.0,7.74662,118.0,Den Haag
2546,132708.53125,387.97162,0.0,13.47529,88.0,Den Haag
2547,119524.48438,72.85046,0.0,10.77402,88.0,Den Haag
2548,4235.31689,0.10709,0.0,24.48591,77.0,Den Haag
2549,3634.58984,13.68358,0.0,30.42262,86.0,Den Haag
2550,0.0,53.14985,0.0,25.15884,96.0,Den Haag
2551,2565.86499,12.07633,0.0,15.91814,82.0,Den Haag
2552,24333.70898,178.46646,0.0,31.4195,82.0,Den Haag
2553,0.0,0.0,0.0,22.49014,69.0,Den Haag
2554,30138.27148,72.39208,0.0,32.53894,72.0,Den Haag
2555,2168761.5,303.02667,0.0,30.31705,72.0,Den Haag
2556,5057.19873,154.00584,0.0,39.99586,59.0,Den Haag
2557,24.219,13.53547,0.0,26.38613,59.0,Den Haag
2558,0.0,20.55756,0.0,22.93456,39.0,Den Haag
2559,1957.53577,61.48168,0.0,6.43617,33.0,Den Haag
2560,0.0,0.0,0.0,2.78571,32.0,Den Haag
2561,0.0,0.0,0.0,4.97233,31.0,Den Haag
2562,0.0,0.0,0.0,22.13349,100.0,Den Haag
2563,45935.59766,11.3702,0.0,13.03368,131.0,Den Haag
2564,210342.125,318.16766,0.0,20.16289,223.0,Den Haag
2565,622505.0625,337.98175,0.0,21.99267,330.0,Den Haag
2566,762555.6875,420.74994,0.0,20.51134,276.0,Den Haag
2567,318721.0,228.5612,0.0,44.05587,276.0,Den Haag
2568,122404.76563,142.74129,0.0,24.62902,188.0,Den Haag
2569,762634.875,287.84711,0.0,37.55575,194.0,Den Haag
2570,182521.70313,97.63358,0.0,33.11823,146.0,Den Haag
2571,474502.5,591.51166,0.0,23.86693,146.0,Den Haag
2572,428760.125,660.31079,0.0,25.46712,184.0,Den Haag
2573,454100.71875,354.25958,0.0,39.42014,218.0,Den Haag
2574,2024372.5,239.78928,0.0,40.46591,239.0,Den Haag
2575,3631490.25,252.87135,0.0,33.33926,213.0,Den Haag
2576,133861.04688,77.62257,0.0,29.53031,213.0,Den Haag
2577,20149.81055,93.72238,0.0,15.62941,151.0,Den Haag
2578,133213.89063,71.6078,365.54639,4.81406,118.0,Den Haag
2579,705489.1875,130.681,365.54639,4.82632,128.0,Den Haag
2580,429900.25,15.2203,763.41351,12.65101,131.0,Den Haag
2581,139561.17188,77.13916,397.86716,9.05228,137.0,Den Haag
2582,385203.96875,58.05051,397.86716,3.09433,137.0,Den Haag
2583,4978.68066,5.39819,397.86716,7.61458,210.0,Den Haag
2584,1384.61536,17.02911,540.03271,17.06114,215.0,Den Haag
2585,40.36043,14.39725,0.0,10.23812,137.0,Den Haag
2586,37863.76563,165.83539,0.0,16.23764,146.0,Den Haag
2587,195048.04688,741.29547,0.0,24.6121,146.0,Den Haag
2588,624995.1875,1079.01038,0.0,54.22511,192.0,Den Haag
2589,904305.375,1254.19287,0.0,54.14165,249.0,Den Haag
2590,1026087.25,552.79126,0.0,38.9935,271.0,Den Haag
2591,406483.65625,1334.18665,0.0,43.82603,224.0,Den Haag
2592,4596466.5,924.85681,0.0,55.40418,224.0,Den Haag
2593,1652179.375,594.92236,0.0,50.51743,180.0,Den Haag
2594,519187.8125,524.25476,0.0,46.54288,171.0,Den Haag
2595,1399301.5,1557.7876,0.0,63.93968,150.0,Den Haag
2596,439103.65625,1224.97766,0.0,42.29134,86.0,Den Haag
2597,6913.23828,93.12727,0.0,3.37391,86.0,Den Haag
2598,0.0,0.0,0.0,,48.0,Den Haag
2599,0.0,0.0,0.0,,33.0,Den Haag
2600,0.0,0.0,0.0,,31.0,Den Haag
2601,0.0,0.0,0.0,0.121,37.0,Den Haag
2602,44333.03125,181.5022,0.0,20.79198,102.0,Den Haag
2603,0.0,0.0,0.0,24.25202,74.0,Den Haag
2604,0.0,0.0,0.0,30.53672,74.0,Den Haag
2605,0.0,9.79204,0.0,28.85201,65.0,Den Haag
2606,0.0,0.0,0.0,17.57023,55.0,Den Haag
2607,0.0,19.58409,0.0,,45.0,Den Haag
2608,0.0,0.0,0.0,,29.0,Den Haag
2609,1250.79199,24.32494,0.0,4.43498,29.0,Den Haag
2610,21665.90625,189.7485,0.0,7.80272,32.0,Den Haag
2611,27018.56836,245.91968,0.0,14.09228,42.0,Den Haag
2612,146742.73438,1018.58521,0.0,27.44791,70.0,Den Haag
2613,344912.96875,725.8924,0.0,28.10267,64.0,Den Haag
2614,17444.93945,169.18929,0.0,4.0229,64.0,Den Haag
2615,0.0,0.0,0.0,6.48224,47.0,Den Haag
2616,0.0,0.0,0.0,4.55656,48.0,Den Haag
2617,0.0,5.88529,0.0,6.14256,52.0,Den Haag
2618,90.63818,50.91625,0.0,9.96321,65.0,Den Haag
2619,22863.375,130.62488,0.0,9.81379,108.0,Den Haag
2620,56682.78125,306.56134,0.0,23.70342,108.0,Den Haag
2621,419185.65625,665.72601,0.0,20.46053,172.0,Den Haag
2622,585654.4375,548.72736,0.0,38.66256,257.0,Den Haag
2623,2134125.0,625.71545,0.0,27.8305,268.0,Den Haag
2624,314235.34375,112.13232,0.0,26.36274,312.0,Den Haag
2625,5313409.5,494.6424,0.0,44.35166,312.0,Den Haag
2626,2205559.5,644.6897,0.0,48.09785,363.0,Den Haag
2627,775049.0,1152.1676,0.0,51.15415,335.0,Den Haag
2628,833801.6875,1252.72046,0.0,51.34507,364.0,Den Haag
2629,645313.5625,200.52304,0.0,52.34589,389.0,Den Haag
2630,488561.1875,126.97968,0.0,35.92569,332.0,Den Haag
2631,16533.10352,614.24548,0.0,26.62356,332.0,Den Haag
2632,34.29862,176.34007,0.0,17.76966,247.0,Den Haag
2633,13.86649,0.0,0.0,25.04152,196.0,Den Haag
2634,110420.69531,410.74585,0.0,22.1091,181.0,Den Haag
2635,471145.5,2125.93335,0.0,31.43811,194.0,Den Haag
2636,185289.39063,960.76501,0.0,28.91152,194.0,Den Haag
2637,250777.9375,429.24808,0.0,25.83587,188.0,Den Haag
2638,443954.75,694.7132,0.0,36.76001,198.0,Den Haag
2639,511943.125,1001.39124,0.0,43.48723,180.0,Den Haag
2640,425032.1875,736.41278,0.0,35.29998,169.0,Den Haag
2641,57814.57813,321.35233,0.0,22.97492,169.0,Den Haag
2642,74442.44531,105.83821,0.0,10.91259,170.0,Den Haag
2643,42.11739,46.24796,0.0,9.60312,303.0,Den Haag
2644,0.0,108.02733,0.0,29.35001,392.0,Den Haag
2645,807.11322,211.27419,0.0,26.3838,201.0,Den Haag
2646,27502.47656,325.74612,0.0,9.74311,201.0,Den Haag
2647,583039.5625,1010.76111,0.0,27.53522,137.0,Den Haag
2648,581327.5,1054.65295,0.0,25.84146,153.0,Den Haag
2649,328155.0625,1094.65625,0.0,29.62595,159.0,Den Haag
2650,686469.5,196.36967,0.0,77.43259,166.0,Den Haag
2651,315031.125,1004.78918,0.0,55.12708,196.0,Den Haag
2652,0.0,0.0,0.0,5.30487,30.0,Den Haag
2653,0.0,10.12305,0.0,21.1368,30.0,Den Haag
2654,0.0,0.0,0.0,12.04423,24.0,Den Haag
2655,0.0,0.0,0.0,5.96574,19.0,Den Haag
2656,0.0,10.12305,0.0,3.16518,18.0,Den Haag
2657,1041.3512,10.12305,0.0,14.51921,18.0,Den Haag
2658,3.12467,10.12305,0.0,5.34453,17.0,Den Haag
2659,131.71497,0.0,0.0,12.63943,16.0,Den Haag
2660,0.0,0.0,0.0,7.24605,15.0,Den Haag
2661,0.0,0.0,0.0,1.63518,15.0,Den Haag
2662,0.0,0.0,0.0,4.8031,15.0,Den Haag
2663,0.0,0.0,0.0,9.58587,15.0,Den Haag
2664,0.0,0.0,0.0,12.73761,15.0,Den Haag
2665,273.41565,0.0,0.0,5.00989,37.0,Den Haag
2666,65339.01172,85.13506,0.0,9.92822,37.0,Den Haag
2667,125921.84375,134.75397,0.0,18.23556,53.0,Den Haag
2668,159203.92188,213.19839,0.0,19.02776,68.0,Den Haag
2669,367115.59375,75.94012,0.0,23.89128,79.0,Den Haag
2670,42075.04297,37.19892,0.0,19.08134,86.0,Den Haag
2671,53403.10156,81.22761,0.0,21.88338,86.0,Den Haag
2672,190221.14063,20.4893,0.0,24.59963,97.0,Den Haag
2673,63863.65234,93.07635,0.0,8.71018,85.0,Den Haag
2674,73335.13281,177.20934,0.0,14.74942,55.0,Den Haag
2675,0.0,5.06153,0.0,6.43691,46.0,Den Haag
2676,0.0,0.0,0.0,1.1049,46.0,Den Haag
2677,0.0,0.0,0.0,0.67517,61.0,Den Haag
2678,0.0,3.42084,0.0,5.77906,107.0,Den Haag
2679,432673.71875,883.39893,0.0,41.30215,166.0,Den Haag
2680,1052803.75,710.78882,0.0,55.61968,196.0,Den Haag
2681,0.0,2.48331,0.0,10.86389,18.0,Den Haag
2682,223.25159,0.0,0.0,6.20298,20.0,Den Haag
2683,0.0,20.2461,0.0,4.63287,23.0,Den Haag
2684,14995.15137,17.4928,0.0,7.56964,33.0,Den Haag
2685,41992.93359,77.78602,0.0,22.93913,46.0,Den Haag
2686,0.0,22.72942,0.0,11.32282,46.0,Den Haag
2687,178533.01563,119.08047,0.0,19.457,63.0,Den Haag
2688,213927.53125,265.41177,0.0,37.64814,97.0,Den Haag
2689,762113.9375,309.4877,0.0,36.54824,133.0,Den Haag
2690,883907.5625,370.17963,0.0,33.90614,129.0,Den Haag
2691,827374.3125,477.64804,0.0,28.22491,129.0,Den Haag
2692,598605.875,179.56834,0.0,29.3723,95.0,Den Haag
2693,418822.65625,35.63623,0.0,12.0876,74.0,Den Haag
2694,3744.979,6.92466,0.0,25.30308,51.0,Den Haag
2695,0.0,0.0,0.0,20.99939,39.0,Den Haag
2696,3228.07275,5.06153,0.0,9.36481,37.0,Den Haag
2697,45838.86719,57.985,0.0,5.41566,37.0,Den Haag
2698,173041.625,127.07145,0.0,41.75161,317.0,Den Haag
2699,367333.875,1130.08911,0.0,27.80046,302.0,Den Haag
2700,1132751.125,493.04871,0.0,47.20134,327.0,Den Haag
2701,2901088.75,224.3942,0.0,49.86335,398.0,Den Haag
2702,218956.15625,356.9313,0.0,39.91541,430.0,Den Haag
2703,3221526.75,196.32585,0.0,47.19509,430.0,Den Haag
2704,386399.59375,258.84128,0.0,40.78516,316.0,Den Haag
2705,2052108.375,1698.00793,0.0,46.74175,221.0,Den Haag
2706,2732554.5,565.07233,0.0,44.08117,203.0,Den Haag
2707,387672.96875,600.67151,0.0,53.34367,187.0,Den Haag
2708,681883.3125,764.68146,0.0,46.84541,187.0,Den Haag
2709,967922.125,572.4126,0.0,50.81042,184.0,Den Haag
2710,1598142.5,100.20371,0.0,47.3441,183.0,Den Haag
2711,3076327.75,313.10736,0.0,50.703,131.0,Den Haag
2712,407429.96875,373.53543,0.0,32.05764,64.0,Den Haag
2713,0.0,0.0,0.0,4.25566,64.0,Den Haag
2714,0.0,0.0,0.0,5.38768,34.0,Den Haag
2715,0.0,0.0,0.0,0.72979,30.0,Den Haag
2716,0.0,0.0,0.0,6.66135,30.0,Den Haag
2717,1210.18481,7.81483,0.0,5.93875,31.0,Den Haag
2718,25191.20313,5.06153,0.0,12.25751,31.0,Den Haag
2719,19546.56445,15.98115,0.0,13.85544,32.0,Den Haag
2720,2469.08301,8.25992,0.0,30.28193,51.0,Den Haag
2721,53271.0,28.06093,0.0,26.29259,88.0,Den Haag
2722,167761.39063,107.24082,0.0,24.16345,121.0,Den Haag
2723,425222.0,454.63492,0.0,21.94898,152.0,Den Haag
2724,709612.8125,505.64905,0.0,34.80519,152.0,Den Haag
2725,1429279.25,189.35165,0.0,35.17302,145.0,Den Haag
2726,510420.125,475.88708,0.0,33.37543,103.0,Den Haag
2727,144461.14063,144.99229,0.0,6.85956,57.0,Den Haag
2728,0.0,23.56933,0.0,19.07985,36.0,Den Haag
2729,296.38034,23.44449,0.0,14.48043,36.0,Den Haag
2730,25411.9082,87.6702,0.0,11.813,31.0,Den Haag
2731,4207.55713,16.03153,0.0,5.82401,26.0,Den Haag
2732,0.0,0.0,0.0,4.37293,25.0,Den Haag
2733,2000.78918,10.12305,0.0,11.8592,26.0,Den Haag
2734,16907.64648,78.46667,0.0,24.49326,64.0,Den Haag
2735,18120.4707,113.84705,0.0,17.87306,67.0,Den Haag
2736,0.0,12.82296,0.0,10.07893,109.0,Den Haag
2737,16854.8418,90.82347,0.0,7.01513,140.0,Den Haag
2738,0.0,3.37526,0.0,,140.0,Den Haag
2739,0.0,0.0,0.0,0.59417,138.0,Den Haag
2740,0.0,0.0,0.0,21.67999,162.0,Den Haag
2741,11952.36328,0.0,0.0,7.53132,350.0,Den Haag
2742,724804.5625,477.37555,0.0,29.80418,429.0,Den Haag
2743,521331.96875,366.99341,0.0,28.98382,930.0,Den Haag
2744,197266.92188,644.237,0.0,19.25508,930.0,Den Haag
2745,195928.25,452.59201,620.48206,9.99495,5083.0,Den Haag
2746,392458.34375,662.41022,620.48206,25.03467,6719.0,Den Haag
2747,412679.15625,486.69818,1432.48657,17.91595,6914.0,Den Haag
2748,6884306.0,128.09274,812.00452,4.24579,9260.0,Den Haag
2749,2079037.875,174.15366,812.00452,5.64592,9260.0,Den Haag
2750,0.0,0.0,0.0,5.37983,5402.0,Den Haag
2751,24702.30664,3.44267,0.0,13.68027,1462.0,Den Haag
2752,0.0,0.0,0.0,3.53259,308.0,Den Haag
2753,0.0,0.0,0.0,12.66559,172.0,Den Haag
2754,12241.08203,0.0,191.93417,12.58431,172.0,Den Haag
2755,597656.1875,210.17343,191.93417,30.76234,161.0,Den Haag
2756,364892.96875,310.82281,0.0,46.38758,201.0,Den Haag
2757,885915.25,230.27869,0.0,40.36292,232.0,Den Haag
2758,285866.28125,164.82787,0.0,50.51433,286.0,Den Haag
2759,1163549.375,273.73215,0.0,52.77073,286.0,Den Haag
2760,278.59631,0.0,0.0,,48.0,Den Haag
2761,11900.28516,46.46466,0.0,9.64572,56.0,Den Haag
2762,20623.92773,256.241,0.0,18.94115,67.0,Den Haag
2763,13293.06543,692.9892,0.0,21.69309,106.0,Den Haag
2764,4239.72607,92.17309,0.0,20.14161,106.0,Den Haag
2765,3120343.0,440.26981,0.0,11.43106,150.0,Den Haag
2766,117395.92188,113.79693,0.0,16.67381,225.0,Den Haag
2767,1567369.25,443.28561,0.0,23.70549,280.0,Den Haag
2768,348413.03125,449.16882,0.0,39.31866,323.0,Den Haag
2769,1352915.5,985.23425,0.0,42.81105,342.0,Den Haag
2770,124038.32813,231.28076,0.0,30.15688,342.0,Den Haag
2771,249875.5,609.64087,0.0,37.46847,330.0,Den Haag
2772,71195.22656,816.35632,0.0,39.15691,405.0,Den Haag
2773,239584.125,199.15813,0.0,29.5975,408.0,Den Haag
2774,139982.46875,37.04593,0.0,10.94911,395.0,Den Haag
2775,1280.2533,31.35659,0.0,12.04863,395.0,Den Haag
2776,1628.92847,19.98355,0.0,11.2612,262.0,Den Haag
2777,627.00238,11.85579,0.0,31.11636,230.0,Den Haag
2778,80592.60938,311.35916,0.0,21.99062,197.0,Den Haag
2779,387293.59375,1934.69287,0.0,37.67979,193.0,Den Haag
2780,345894.53125,1838.71216,0.0,31.93251,193.0,Den Haag
2781,290286.34375,700.89722,0.0,23.09825,195.0,Den Haag
2782,240299.95313,687.05518,0.0,23.92007,197.0,Den Haag
2783,633183.3125,814.73718,0.0,34.8924,202.0,Den Haag
2784,552271.3125,898.86157,0.0,42.1557,209.0,Den Haag
2785,655109.5,1680.34534,0.0,56.40174,209.0,Den Haag
2786,114502.3125,83.68503,0.0,14.20428,206.0,Den Haag
2787,17.18767,107.9119,0.0,24.87417,424.0,Den Haag
2788,1201051.625,386.72134,0.0,35.79108,555.0,Den Haag
2789,983312.8125,390.16534,0.0,24.49548,431.0,Den Haag
2790,45806.80469,39.38781,0.0,22.43423,308.0,Den Haag
2791,253793.32813,128.26328,0.0,3.84587,308.0,Den Haag
2792,373217.21875,694.41058,0.0,30.47995,252.0,Den Haag
2793,243481.84375,789.27039,0.0,33.40589,188.0,Den Haag
2794,1034380.4375,632.75665,0.0,49.0175,208.0,Den Haag
2795,317983.34375,441.66071,0.0,44.88466,272.0,Den Haag
2796,1976799.875,397.32141,0.0,73.97025,272.0,Den Haag
2797,3942641.5,612.51227,0.0,57.8007,232.0,Den Haag
2798,100407.41406,498.96536,0.0,26.0288,96.0,Den Haag
2799,0.0,0.0,0.0,3.62091,56.0,Den Haag
2800,0.0,0.0,0.0,0.14364,38.0,Den Haag
2801,0.0,0.0,0.0,3.92683,38.0,Den Haag
2802,88842.78125,25.30763,0.0,3.30782,38.0,Den Haag
2803,59438.3125,125.83646,0.0,11.6411,46.0,Den Haag
2804,51163.41016,71.69772,0.0,17.64727,55.0,Den Haag
2805,343465.84375,203.2446,0.0,37.14271,56.0,Den Haag
2806,31227.2168,15.18458,0.0,30.14347,68.0,Den Haag
2807,5162648.5,77.42113,0.0,16.78623,66.0,Den Haag
2808,111700.35938,73.47952,0.0,22.79513,68.0,Den Haag
2809,113891.8125,184.78836,0.0,24.38237,59.0,Den Haag
2810,81548.33594,92.71883,0.0,16.45279,49.0,Den Haag
2811,0.0,0.0,0.0,8.68585,46.0,Den Haag
2812,37850.64063,153.68073,0.0,18.87262,46.0,Den Haag
2813,1567152.75,248.72757,0.0,24.31204,52.0,Den Haag
2814,2777.85718,35.8528,0.0,13.91935,36.0,Den Haag
2815,0.0,0.0,0.0,8.72063,30.0,Den Haag
2816,12639.4834,16.53453,0.0,11.20675,28.0,Den Haag
2817,17076.13672,25.48679,0.0,8.70567,28.0,Den Haag
2818,1036.81775,20.60692,0.0,6.25619,23.0,Den Haag
2819,3278.79932,5.06153,0.0,6.79676,18.0,Den Haag
2820,0.0,5.06153,0.0,6.22555,16.0,Den Haag
2821,228.02341,33.44533,0.0,10.14249,16.0,Den Haag
2822,0.0,9.39518,0.0,7.60674,16.0,Den Haag
2823,0.0,7.77474,0.0,6.19685,15.0,Den Haag
2824,34817.59375,52.56199,0.0,13.43222,56.0,Den Haag
2825,0.0,4.73408,0.0,5.82624,59.0,Den Haag
2826,7470.79541,13.27639,0.0,5.28285,97.0,Den Haag
2827,16881.94336,630.76373,0.0,17.92238,185.0,Den Haag
2828,3177.14429,149.37485,0.0,17.14401,185.0,Den Haag
2829,176150.51563,149.16663,0.0,18.58346,209.0,Den Haag
2830,28689.05469,41.10348,0.0,5.87789,217.0,Den Haag
2831,185518.14063,256.86465,0.0,31.02476,300.0,Den Haag
2832,186454.67188,170.25198,0.0,23.90131,333.0,Den Haag
2833,231155.28125,165.90526,0.0,31.71184,353.0,Den Haag
2834,201846.42188,331.81604,0.0,41.64896,353.0,Den Haag
2835,1211945.75,610.40515,0.0,36.54066,387.0,Den Haag
2836,246649.42188,530.48145,0.0,36.94003,515.0,Den Haag
2837,104655.91406,472.26379,0.0,21.97634,487.0,Den Haag
2838,2073.69409,20.69748,0.0,26.16151,591.0,Den Haag
2839,38074.66406,292.16324,0.0,15.92045,591.0,Den Haag
2840,1165.62427,64.32608,0.0,23.09144,410.0,Den Haag
2841,6188.5791,31.64413,0.0,20.6469,335.0,Den Haag
2842,1675.5188,25.59566,0.0,19.63001,219.0,Den Haag
2843,284986.3125,1826.48828,0.0,34.14751,201.0,Den Haag
2844,341696.9375,1727.63879,191.93417,38.49571,201.0,Den Haag
2845,709634.375,988.56744,191.93417,21.11513,194.0,Den Haag
2846,273159.90625,373.76334,191.93417,36.63894,205.0,Den Haag
2847,940839.9375,427.70657,0.0,34.81865,222.0,Den Haag
2848,302994.28125,322.2756,0.0,39.33385,237.0,Den Haag
2849,3276739.5,427.11621,0.0,33.10442,237.0,Den Haag
